term,group_count,overall_count,exact_pval,sig,genes
nucleobase-containing compound catabolic process,15,165,0.02287850755039729,FALSE,YBR196C YCL040W YCR012W YCR093W YDR530C YER043C YFL038C YFR053C YGR240C YJL052W YJR009C YKL060C YNL221C YNR001C YOR001W
response to chemical,22,281,0.03274514411737718,FALSE,YCL035C YCR093W YDL073W YDR169C YDR207C YDR513W YER100W YIL046W YLR109W YML007W YMR058W YMR216C YNL036W YNL064C YNL080C YNL231C YNL239W YNL241C YOR153W YOR270C YPL026C YPR075C
tRNA metabolic process,15,179,0.04301204365372718,FALSE,YAL043C YDL051W YDL112W YDR023W YDR267C YFL023W YGR024C YGR200C YLL018C YLR384C YLR401C YLR405W YNL221C YOR001W YPL204W
protein maturation,8,78,0.04692138874060474,FALSE,YDR267C YER017C YGR147C YLL009C YLR163C YOL076W YPL236C YPR024W
protein phosphorylation,3,18,0.06254748082229655,FALSE,YJR059W YMR291W YPL026C
cellular nitrogen compound metabolic process,84,1386,0.06438439769632909,FALSE,YAL001C YAL005C YAL043C YAL054C YAL062W YBL003C YBR039W YBR049C YBR089C-A YBR145W YBR196C YCL040W YCR012W YCR057C YCR093W YDL051W YDL074C YDL083C YDL112W YDR007W YDR023W YDR041W YDR115W YDR267C YDR382W YDR530C YER043C YER095W YFL023W YFL024C YFL038C YFR053C YGR024C YGR193C YGR200C YGR240C YHL004W YHL038C YHR089C YHR099W YIL145C YJL052W YJL109C YJR009C YJR113C YJR121W YKL016C YKL056C YKL060C YKL088W YKL139W YKR057W YLL008W YLL011W YLL018C YLR048W YLR150W YLR384C YLR401C YLR405W YLR409C YLR448W YMR083W YMR193W YMR217W YMR271C YNL037C YNL096C YNL221C YNL241C YNR001C YNR032C-A YOL005C YOL034W YOR001W YOR023C YOR054C YOR317W YOR328W YPL093W YPL204W YPL235W YPR023C YPR102C
RNA modification,9,98,0.0653294359707521,FALSE,YDL112W YDR267C YGR024C YGR200C YHR089C YLR384C YLR401C YLR405W YPL204W
intracellular monoatomic ion homeostasis,10,116,0.07594898816104657,FALSE,YDL120W YGR240C YJR059W YMR058W YMR216C YOR054C YOR087W YOR153W YOR270C YOR316C
transmembrane transport,15,195,0.07868523828744733,FALSE,YAL005C YCL040W YCR010C YCR011C YCR037C YER017C YFR053C YMR058W YMR301C YOR087W YOR153W YOR316C YOR328W YPL094C YPR024W
lipid metabolic process,18,249,0.09257730922612438,FALSE,YDR072C YDR208W YER043C YFR019W YGR046W YHR001W YHR042W YHR133C YJL100W YJL167W YKL192C YKR031C YLR168C YNL231C YOR245C YOR317W YPL206C YPL221W
homeostatic process,14,184,0.09345333341046715,FALSE,YCR010C YDL120W YGR240C YJR059W YLR109W YMR058W YMR216C YOR054C YOR086C YOR087W YOR153W YOR245C YOR270C YOR316C
response to oxidative stress,7,78,0.1067147866407556,FALSE,YCL035C YDR513W YLR109W YML007W YNL036W YNL080C YNL241C
cell morphogenesis,2,12,0.12469302134529975,FALSE,YKR031C YNR032C-A
protein-RNA complex assembly,9,120,0.16677077817666083,FALSE,YDR190C YFL023W YLL008W YLR048W YLR448W YMR216C YPL093W YPL235W YPR102C
